"","MDS","StatusHistory","SerNum","PPC","AssignLoc","ReportingStatus","StartDateTime","NMCFlag","stop"
"16460","CV022B","PMCB","0900000041","CA","CANNON","IR",2018-12-27 03:58:00,"0",2019-01-01 15:00:00
"16461","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-01-01 15:00:00,"1",2019-01-02 02:30:00
"16462","CV022B","PMCB","0900000041","CA","CANNON","IR",2019-01-02 02:30:00,"0",2019-01-05 08:00:00
"16463","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-01-05 08:00:00,"1",2019-01-06 15:00:00
"16464","CV022B","PMCB","0900000041","CA","CANNON","IR",2019-01-06 15:00:00,"0",2019-01-09 15:00:00
"16465","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-01-09 15:00:00,"1",2019-01-10 03:00:00
"16466","CV022B","PMCB","0900000041","CA","CANNON","IR",2019-01-10 03:00:00,"0",2019-01-16 17:50:00
"16467","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-01-16 17:50:00,"1",2019-01-17 06:25:00
"16468","CV022B","PMCM","0900000041","CA","CANNON","IR",2019-01-17 06:25:00,"0",2019-01-17 22:38:00
"16469","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-01-17 22:38:00,"1",2019-01-19 05:50:00
"16470","CV022B","PMCM","0900000041","CA","CANNON","IR",2019-01-19 05:50:00,"0",2019-01-19 21:15:00
"16471","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-01-19 21:15:00,"1",2019-01-20 15:00:00
"16472","CV022B","PMCM","0900000041","CA","CANNON","IR",2019-01-20 15:00:00,"0",2019-01-21 07:16:00
"16473","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-01-21 07:16:00,"1",2019-01-21 09:00:00
"16474","CV022B","PMCM","0900000041","CA","CANNON","IR",2019-01-21 09:00:00,"0",2019-01-22 15:00:00
"16475","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-01-22 15:00:00,"1",2019-01-22 23:50:00
"16476","CV022B","PMCM","0900000041","CA","CANNON","IR",2019-01-22 23:50:00,"0",2019-01-26 03:00:00
"16477","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-01-26 03:00:00,"1",2019-01-27 06:00:00
"16478","CV022B","PMCM","0900000041","CA","CANNON","IR",2019-01-27 06:00:00,"0",2019-01-27 09:00:00
"16479","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-01-27 09:00:00,"1",2019-01-31 14:00:00
"16480","CV022B","PMCM","0900000041","CA","CANNON","IR",2019-01-31 14:00:00,"0",2019-02-01 15:00:00
"16481","CV022B","NMCBU","0900000041","CA","CANNON","IR",2019-02-01 15:00:00,"1",2019-02-13 17:00:00
"16482","CV022B","PMCB","0900000041","CA","CANNON","IR",2019-02-13 17:00:00,"0",2019-02-17 12:00:00
"16483","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-02-17 12:00:00,"1",2019-02-19 02:00:00
"16484","CV022B","PMCM","0900000041","CA","CANNON","IR",2019-02-19 02:00:00,"0",2019-02-22 20:00:00
"16485","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-02-22 20:00:00,"1",2019-03-07 08:00:00
"16486","CV022B","PMCM","0900000041","CA","CANNON","IR",2019-03-07 08:00:00,"0",2019-03-17 22:00:00
"16487","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-03-17 22:00:00,"1",2019-03-18 02:00:00
"16488","CV022B","PMCM","0900000041","CA","CANNON","IR",2019-03-18 02:00:00,"0",2019-03-18 19:00:00
"16489","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-03-18 19:00:00,"1",2019-03-19 06:01:00
"16490","CV022B","PMCM","0900000041","CA","CANNON","IR",2019-03-19 06:01:00,"0",2019-04-07 14:05:00
"16491","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-04-07 14:05:00,"1",2019-04-15 00:59:00
"16492","CV022B","PMCB","0900000041","CA","CANNON","IR",2019-04-15 00:59:00,"0",2019-04-15 18:40:00
"16493","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-04-15 18:40:00,"1",2019-04-16 00:53:00
"16494","CV022B","PMCM","0900000041","CA","CANNON","IR",2019-04-16 00:53:00,"0",2019-04-19 03:30:00
"16495","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-04-19 03:30:00,"1",2019-04-21 16:00:00
"16496","CV022B","PMCB","0900000041","CA","CANNON","IR",2019-04-21 16:00:00,"0",2019-04-25 04:00:00
"16497","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-04-25 04:00:00,"1",2019-04-29 06:10:00
"16498","CV022B","PMCB","0900000041","CA","CANNON","IR",2019-04-29 06:10:00,"0",2019-04-30 22:30:00
"16499","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-04-30 22:30:00,"1",2019-05-04 01:00:00
"16500","CV022B","PMCM","0900000041","CA","CANNON","IR",2019-05-04 01:00:00,"0",2019-05-04 02:30:00
"16501","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-05-04 02:30:00,"1",2019-05-04 05:00:00
"16502","CV022B","PMCM","0900000041","CA","CANNON","IR",2019-05-04 05:00:00,"0",2019-05-12 20:20:00
"16503","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-05-12 20:20:00,"1",2019-05-13 08:30:00
"16504","CV022B","PMCB","0900000041","CA","CANNON","IR",2019-05-13 08:30:00,"0",2019-05-21 00:40:00
"16505","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-05-21 00:40:00,"1",2019-05-21 05:00:00
"16506","CV022B","PMCB","0900000041","CA","CANNON","IR",2019-05-21 05:00:00,"0",2019-05-24 19:00:00
"16507","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-05-24 19:00:00,"1",2019-05-25 07:00:00
"16508","CV022B","PMCB","0900000041","CA","CANNON","IR",2019-05-25 07:00:00,"0",2019-05-29 00:45:00
"16509","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-05-29 00:45:00,"1",2019-05-29 02:00:00
"16510","CV022B","PMCB","0900000041","CA","CANNON","IR",2019-05-29 02:00:00,"0",2019-05-30 16:00:00
"16511","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-05-30 16:00:00,"1",2019-05-30 17:10:00
"16512","CV022B","PMCB","0900000041","CA","CANNON","IR",2019-05-30 17:10:00,"0",2019-05-31 03:00:00
"16513","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-05-31 03:00:00,"1",2019-05-31 09:00:00
"16514","CV022B","PMCB","0900000041","CA","CANNON","IR",2019-05-31 09:00:00,"0",2019-06-02 19:00:00
"16515","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-06-02 19:00:00,"1",2019-06-06 16:00:00
"16516","CV022B","PMCB","0900000041","CA","CANNON","IR",2019-06-06 16:00:00,"0",2019-06-11 00:30:00
"16517","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-06-11 00:30:00,"1",2019-08-26 18:00:00
"16518","CV022B","PMCM","0900000041","CA","CANNON","IR",2019-08-26 18:00:00,"0",2019-09-02 04:40:00
"16519","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-09-02 04:40:00,"1",2019-09-02 23:30:00
"16520","CV022B","PMCB","0900000041","CA","CANNON","IR",2019-09-02 23:30:00,"0",2019-09-11 23:30:00
"16521","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-09-11 23:30:00,"1",2019-09-11 23:31:00
"16522","CV022B","PMCB","0900000041","CA","CANNON","IR",2019-09-11 23:31:00,"0",2019-09-12 15:35:00
"16523","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-09-12 15:35:00,"1",2019-09-12 23:31:00
"16524","CV022B","PMCB","0900000041","CA","CANNON","IR",2019-09-12 23:31:00,"0",2019-09-12 23:32:00
"16525","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-09-12 23:32:00,"1",2019-09-13 06:30:00
"16526","CV022B","PMCB","0900000041","CA","CANNON","IR",2019-09-13 06:30:00,"0",2019-09-13 15:20:00
"16527","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-09-13 15:20:00,"1",2019-09-14 04:00:00
"16528","CV022B","PMCB","0900000041","CA","CANNON","IR",2019-09-14 04:00:00,"0",2019-09-17 16:00:00
"16529","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-09-17 16:00:00,"1",2019-09-18 04:25:00
"16530","CV022B","PMCB","0900000041","CA","CANNON","IR",2019-09-18 04:25:00,"0",2019-09-28 03:30:00
"16531","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-09-28 03:30:00,"1",2019-09-28 15:30:00
"16532","CV022B","PMCM","0900000041","CA","CANNON","IR",2019-09-28 15:30:00,"0",2019-09-30 01:40:00
"16533","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-09-30 01:40:00,"1",2019-09-30 09:29:00
"16534","CV022B","PMCM","0900000041","CA","CANNON","IR",2019-09-30 09:29:00,"0",2019-09-30 09:30:00
"16535","CV022B","NMCS","0900000041","CA","CANNON","IR",2019-09-30 09:30:00,"1",2019-10-04 09:30:00
"16536","CV022B","PMCB","0900000041","CA","CANNON","IR",2019-10-04 09:30:00,"0",2019-10-05 18:00:00
"16537","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-10-05 18:00:00,"1",2019-10-06 01:58:00
"16538","CV022B","PMCM","0900000041","CA","CANNON","IR",2019-10-06 01:58:00,"0",2019-10-09 11:30:00
"16539","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-10-09 11:30:00,"1",2019-10-13 06:35:00
"16540","CV022B","FMC","0900000041","CA","CANNON","IR",2019-10-13 06:35:00,"0",2019-10-14 18:30:00
"16541","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-10-14 18:30:00,"1",2019-10-14 22:00:00
"16542","CV022B","FMC","0900000041","CA","CANNON","IR",2019-10-14 22:00:00,"0",2019-10-17 17:00:00
"16543","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-10-17 17:00:00,"1",2019-10-18 01:30:00
"16544","CV022B","FMC","0900000041","CA","CANNON","IR",2019-10-18 01:30:00,"0",2019-10-18 13:40:00
"16545","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-10-18 13:40:00,"1",2019-10-19 04:00:00
"16546","CV022B","FMC","0900000041","CA","CANNON","IR",2019-10-19 04:00:00,"0",2019-10-20 13:00:00
"16547","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-10-20 13:00:00,"1",2019-10-20 15:00:00
"16548","CV022B","PMCS","0900000041","CA","CANNON","IR",2019-10-20 15:00:00,"0",2019-10-21 20:15:00
"16549","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-10-21 20:15:00,"1",2019-10-22 22:30:00
"16550","CV022B","FMC","0900000041","CA","CANNON","IR",2019-10-22 22:30:00,"0",2019-10-23 15:00:00
"16551","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-10-23 15:00:00,"1",2019-11-20 12:00:00
"16552","CV022B","PMCM","0900000041","CA","CANNON","IR",2019-11-20 12:00:00,"0",2019-11-22 02:15:00
"16553","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-11-22 02:15:00,"1",2019-11-22 09:15:00
"16554","CV022B","FMC","0900000041","CA","CANNON","IR",2019-11-22 09:15:00,"0",2019-11-23 03:00:00
"16555","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-11-23 03:00:00,"1",2019-11-23 05:00:00
"16556","CV022B","FMC","0900000041","CA","CANNON","IR",2019-11-23 05:00:00,"0",2019-11-23 05:45:00
"16557","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-11-23 05:45:00,"1",2019-11-23 07:15:00
"16558","CV022B","FMC","0900000041","CA","CANNON","IR",2019-11-23 07:15:00,"0",2019-11-23 15:30:00
"16559","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-11-23 15:30:00,"1",2019-11-28 01:30:00
"16560","CV022B","PMCS","0900000041","CA","CANNON","IR",2019-11-28 01:30:00,"0",2019-11-30 16:30:00
"16561","CV022B","NMCS","0900000041","CA","CANNON","IR",2019-11-30 16:30:00,"1",2019-12-01 11:30:00
"16562","CV022B","PMCS","0900000041","CA","CANNON","IR",2019-12-01 11:30:00,"0",2019-12-04 06:00:00
"16563","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-12-04 06:00:00,"1",2019-12-04 12:30:00
"16564","CV022B","PMCS","0900000041","CA","CANNON","IR",2019-12-04 12:30:00,"0",2019-12-06 17:55:00
"16565","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-12-06 17:55:00,"1",2019-12-11 00:30:00
"16566","CV022B","PMCS","0900000041","CA","CANNON","IR",2019-12-11 00:30:00,"0",2019-12-11 04:30:00
"16567","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-12-11 04:30:00,"1",2019-12-12 09:45:00
"16568","CV022B","PMCS","0900000041","CA","CANNON","IR",2019-12-12 09:45:00,"0",2019-12-14 14:10:00
"16569","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-12-14 14:10:00,"1",2019-12-16 15:59:00
"16570","CV022B","PMCS","0900000041","CA","CANNON","IR",2019-12-16 15:59:00,"0",2019-12-16 16:00:00
"16571","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-12-16 16:00:00,"1",2019-12-17 03:50:00
"16572","CV022B","PMCS","0900000041","CA","CANNON","IR",2019-12-17 03:50:00,"0",2019-12-20 16:00:00
"16573","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-12-20 16:00:00,"1",2019-12-20 18:15:00
"16574","CV022B","PMCS","0900000041","CA","CANNON","IR",2019-12-20 18:15:00,"0",2019-12-21 16:30:00
"16575","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-12-21 16:30:00,"1",2019-12-22 12:30:00
"16576","CV022B","PMCM","0900000041","CA","CANNON","IR",2019-12-22 12:30:00,"0",2019-12-24 15:38:00
"16577","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-12-24 15:38:00,"1",2019-12-27 18:15:00
"16578","CV022B","FMC","0900000041","CA","CANNON","IR",2019-12-27 18:15:00,"0",2019-12-28 20:00:00
"16579","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-12-28 20:00:00,"1",2019-12-29 07:30:00
"16580","CV022B","FMC","0900000041","CA","CANNON","IR",2019-12-29 07:30:00,"0",2019-12-30 16:00:00
"16581","CV022B","NMCMU","0900000041","CA","CANNON","IR",2019-12-30 16:00:00,"1",2019-12-31 03:30:00
"16582","CV022B","FMC","0900000041","CA","CANNON","IR",2019-12-31 03:30:00,"0",2020-01-01 23:40:00
"16583","CV022B","NMCS","0900000041","CA","CANNON","IR",2020-01-01 23:40:00,"1",2020-01-04 17:50:00
"16584","CV022B","FMC","0900000041","CA","CANNON","IR",2020-01-04 17:50:00,"0",2020-01-07 15:00:00
"16585","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-01-07 15:00:00,"1",2020-01-08 14:20:00
"16586","CV022B","FMC","0900000041","CA","CANNON","IR",2020-01-08 14:20:00,"0",2020-01-10 00:45:00
"16587","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-01-10 00:45:00,"1",2020-01-10 03:30:00
"16588","CV022B","FMC","0900000041","CA","CANNON","IR",2020-01-10 03:30:00,"0",2020-01-10 15:30:00
"16589","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-01-10 15:30:00,"1",2020-01-11 03:30:00
"16590","CV022B","FMC","0900000041","CA","CANNON","IR",2020-01-11 03:30:00,"0",2020-01-13 10:05:00
"16591","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-01-13 10:05:00,"1",2020-01-14 10:00:00
"16592","CV022B","FMC","0900000041","CA","CANNON","IR",2020-01-14 10:00:00,"0",2020-01-14 13:30:00
"16593","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-01-14 13:30:00,"1",2020-01-15 17:45:00
"16594","CV022B","FMC","0900000041","CA","CANNON","IR",2020-01-15 17:45:00,"0",2020-01-16 00:12:00
"16595","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-01-16 00:12:00,"1",2020-01-16 03:27:00
"16596","CV022B","FMC","0900000041","CA","CANNON","IR",2020-01-16 03:27:00,"0",2020-01-25 14:45:00
"16597","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-01-25 14:45:00,"1",2020-01-27 08:15:00
"16598","CV022B","PMCB","0900000041","CA","CANNON","IR",2020-01-27 08:15:00,"0",2020-01-30 14:00:00
"16599","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-01-30 14:00:00,"1",2020-01-30 14:30:00
"16600","CV022B","PMCB","0900000041","CA","CANNON","IR",2020-01-30 14:30:00,"0",2020-01-31 06:00:00
"16601","CV022B","NMCBU","0900000041","CA","CANNON","IR",2020-01-31 06:00:00,"1",2020-02-02 04:00:00
"16602","CV022B","PMCB","0900000041","CA","CANNON","IR",2020-02-02 04:00:00,"0",2020-02-03 07:10:00
"16603","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-02-03 07:10:00,"1",2020-02-07 04:00:00
"16604","CV022B","PMCM","0900000041","CA","CANNON","IR",2020-02-07 04:00:00,"0",2020-02-09 05:00:00
"16605","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-02-09 05:00:00,"1",2020-02-09 19:30:00
"16606","CV022B","PMCB","0900000041","CA","CANNON","IR",2020-02-09 19:30:00,"0",2020-02-13 00:00:00
"16607","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-02-13 00:00:00,"1",2020-02-15 05:45:00
"16608","CV022B","PMCB","0900000041","CA","CANNON","IR",2020-02-15 05:45:00,"0",2020-02-18 06:55:00
"16609","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-02-18 06:55:00,"1",2020-02-18 12:00:00
"16610","CV022B","PMCB","0900000041","CA","CANNON","IR",2020-02-18 12:00:00,"0",2020-02-20 05:30:00
"16611","CV022B","NMCBU","0900000041","CA","CANNON","IR",2020-02-20 05:30:00,"1",2020-02-22 03:59:00
"16612","CV022B","PMCM","0900000041","CA","CANNON","IR",2020-02-22 03:59:00,"0",2020-02-28 09:30:00
"16613","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-02-28 09:30:00,"1",2020-03-14 14:00:00
"16614","CV022B","PMCM","0900000041","CA","CANNON","IR",2020-03-14 14:00:00,"0",2020-03-15 13:30:00
"16615","CV022B","NMCBU","0900000041","CA","CANNON","IR",2020-03-15 13:30:00,"1",2020-03-29 09:00:00
"16616","CV022B","PMCM","0900000041","CA","CANNON","IR",2020-03-29 09:00:00,"0",2020-04-01 15:00:00
"16617","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-04-01 15:00:00,"1",2020-04-06 18:00:00
"16618","CV022B","PMCB","0900000041","CA","CANNON","IR",2020-04-06 18:00:00,"0",2020-04-08 14:00:00
"16619","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-04-08 14:00:00,"1",2020-04-08 16:00:00
"16620","CV022B","PMCB","0900000041","CA","CANNON","IR",2020-04-08 16:00:00,"0",2020-04-10 17:00:00
"16621","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-04-10 17:00:00,"1",2020-04-10 18:00:00
"16622","CV022B","PMCB","0900000041","CA","CANNON","IR",2020-04-10 18:00:00,"0",2020-04-13 13:40:00
"16623","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-04-13 13:40:00,"1",2020-04-13 13:50:00
"16624","CV022B","PMCB","0900000041","CA","CANNON","IR",2020-04-13 13:50:00,"0",2020-04-20 23:00:00
"16625","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-04-20 23:00:00,"1",2020-04-21 02:00:00
"16626","CV022B","PMCS","0900000041","CA","CANNON","IR",2020-04-21 02:00:00,"0",2020-04-22 17:00:00
"16627","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-04-22 17:00:00,"1",2020-04-23 01:45:00
"16628","CV022B","PMCM","0900000041","CA","CANNON","IR",2020-04-23 01:45:00,"0",2020-04-24 18:00:00
"16629","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-04-24 18:00:00,"1",2020-04-25 02:00:00
"16630","CV022B","PMCB","0900000041","CA","CANNON","IR",2020-04-25 02:00:00,"0",2020-04-29 18:00:00
"16631","CV022B","NMCBU","0900000041","CA","CANNON","IR",2020-04-29 18:00:00,"1",2020-05-04 00:30:00
"16632","CV022B","PMCB","0900000041","CA","CANNON","IR",2020-05-04 00:30:00,"0",2020-05-04 19:00:00
"16633","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-05-04 19:00:00,"1",2020-05-06 01:00:00
"16634","CV022B","PMCB","0900000041","CA","CANNON","IR",2020-05-06 01:00:00,"0",2020-05-08 22:30:00
"16635","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-05-08 22:30:00,"1",2020-05-09 06:15:00
"16636","CV022B","PMCB","0900000041","CA","CANNON","IR",2020-05-09 06:15:00,"0",2020-05-10 07:00:00
"16637","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-05-10 07:00:00,"1",2020-05-11 01:00:00
"16638","CV022B","PMCM","0900000041","CA","CANNON","IR",2020-05-11 01:00:00,"0",2020-05-14 18:30:00
"16639","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-05-14 18:30:00,"1",2020-05-28 00:00:00
"16640","CV022B","PMCM","0900000041","CA","CANNON","IR",2020-05-28 00:00:00,"0",2020-06-06 11:30:00
"16641","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-06-06 11:30:00,"1",2020-08-30 17:00:00
"16642","CV022B","PMCM","0900000041","CA","CANNON","IR",2020-08-30 17:00:00,"0",2020-09-14 09:00:00
"16643","CV022B","NMCS","0900000041","CA","CANNON","IR",2020-09-14 09:00:00,"1",2020-09-18 18:30:00
"16644","CV022B","PMCM","0900000041","CA","CANNON","IR",2020-09-18 18:30:00,"0",2020-09-24 18:00:00
"16645","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-09-24 18:00:00,"1",2020-09-25 08:00:00
"16646","CV022B","PMCB","0900000041","CA","CANNON","IR",2020-09-25 08:00:00,"0",2020-09-25 17:00:00
"16647","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-09-25 17:00:00,"1",2020-10-09 06:30:00
"16648","CV022B","PMCB","0900000041","CA","CANNON","IR",2020-10-09 06:30:00,"0",2020-10-10 04:00:00
"16649","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-10-10 04:00:00,"1",2020-10-11 01:00:00
"16650","CV022B","PMCB","0900000041","CA","CANNON","IR",2020-10-11 01:00:00,"0",2020-10-15 00:10:00
"16651","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-10-15 00:10:00,"1",2020-10-22 20:30:00
"16652","CV022B","PMCB","0900000041","CA","CANNON","IR",2020-10-22 20:30:00,"0",2020-10-23 23:30:00
"16653","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-10-23 23:30:00,"1",2020-10-24 09:00:00
"16654","CV022B","PMCB","0900000041","CA","CANNON","IR",2020-10-24 09:00:00,"0",2020-10-26 14:15:00
"16655","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-10-26 14:15:00,"1",2020-10-26 17:10:00
"16656","CV022B","PMCB","0900000041","CA","CANNON","IR",2020-10-26 17:10:00,"0",2020-10-27 09:00:00
"16657","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-10-27 09:00:00,"1",2020-10-28 16:00:00
"16658","CV022B","PMCB","0900000041","CA","CANNON","IR",2020-10-28 16:00:00,"0",2020-11-02 00:10:00
"16659","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-11-02 00:10:00,"1",2020-11-02 06:59:00
"16660","CV022B","PMCB","0900000041","CA","CANNON","IR",2020-11-02 06:59:00,"0",2020-11-03 22:30:00
"16661","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-11-03 22:30:00,"1",2020-11-11 18:30:00
"16662","CV022B","PMCM","0900000041","CA","CANNON","IR",2020-11-11 18:30:00,"0",2020-11-14 13:05:00
"16663","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-11-14 13:05:00,"1",2020-11-25 05:15:00
"16664","CV022B","PMCM","0900000041","CA","CANNON","IR",2020-11-25 05:15:00,"0",2020-12-02 05:20:00
"16665","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-12-02 05:20:00,"1",2020-12-16 09:00:00
"16666","CV022B","PMCM","0900000041","CA","CANNON","IR",2020-12-16 09:00:00,"0",2020-12-16 18:00:00
"16667","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-12-16 18:00:00,"1",2020-12-17 17:00:00
"16668","CV022B","PMCB","0900000041","CA","CANNON","IR",2020-12-17 17:00:00,"0",2020-12-20 09:30:00
"16669","CV022B","NMCS","0900000041","CA","CANNON","IR",2020-12-20 09:30:00,"1",2020-12-23 19:30:00
"16670","CV022B","PMCB","0900000041","CA","CANNON","IR",2020-12-23 19:30:00,"0",2020-12-31 18:30:00
"16671","CV022B","NMCMU","0900000041","CA","CANNON","IR",2020-12-31 18:30:00,"1",2021-01-04 17:30:00
"16672","CV022B","PMCB","0900000041","CA","CANNON","IR",2021-01-04 17:30:00,"0",2021-01-05 18:00:00
"16673","CV022B","NMCS","0900000041","CA","CANNON","IR",2021-01-05 18:00:00,"1",2021-01-05 18:01:00
"16674","CV022B","PMCB","0900000041","CA","CANNON","IR",2021-01-05 18:01:00,"0",2021-02-25 17:00:00
"16675","CV022B","NMCMS","0900000041","CA","CANNON","IR",2021-02-25 17:00:00,"1",2021-06-11 22:40:00
"16676","CV022B","PMCM","0900000041","CA","CANNON","IR",2021-06-11 22:40:00,"0",2021-06-14 13:00:00
"16677","CV022B","NMCMU","0900000041","CA","CANNON","IR",2021-06-14 13:00:00,"1",2021-06-15 07:30:00
"16678","CV022B","PMCM","0900000041","CA","CANNON","IR",2021-06-15 07:30:00,"0",2021-06-19 08:30:00
"16679","CV022B","NMCMU","0900000041","CA","CANNON","IR",2021-06-19 08:30:00,"1",2021-06-22 10:30:00
"16680","CV022B","PMCM","0900000041","CA","CANNON","IR",2021-06-22 10:30:00,"0",2021-06-23 10:05:00
"16681","CV022B","NMCMU","0900000041","CA","CANNON","IR",2021-06-23 10:05:00,"1",2021-06-26 23:00:00
"16682","CV022B","PMCM","0900000041","CA","CANNON","IR",2021-06-26 23:00:00,"0",2021-06-29 17:00:00
"16683","CV022B","NMCMU","0900000041","CA","CANNON","IR",2021-06-29 17:00:00,"1",2021-06-29 21:00:00
"16684","CV022B","PMCM","0900000041","CA","CANNON","IR",2021-06-29 21:00:00,"0",2021-06-29 23:30:00
"16685","CV022B","NMCMU","0900000041","CA","CANNON","IR",2021-06-29 23:30:00,"1",2021-06-30 00:45:00
"16686","CV022B","PMCM","0900000041","CA","CANNON","IR",2021-06-30 00:45:00,"0",2021-06-30 05:00:00
"16687","CV022B","NMCMU","0900000041","CA","CANNON","IR",2021-06-30 05:00:00,"1",2021-07-02 00:00:00
"16688","CV022B","PMCM","0900000041","CA","CANNON","IR",2021-07-02 00:00:00,"0",2021-07-07 05:20:00
"16689","CV022B","NMCMU","0900000041","CA","CANNON","IR",2021-07-07 05:20:00,"1",2021-07-08 11:45:00
"16690","CV022B","PMCB","0900000041","CA","CANNON","IR",2021-07-08 11:45:00,"0",2021-07-08 17:30:00
"16691","CV022B","NMCMU","0900000041","CA","CANNON","IR",2021-07-08 17:30:00,"1",2021-07-09 14:00:00
"16692","CV022B","PMCM","0900000041","CA","CANNON","IR",2021-07-09 14:00:00,"0",2021-07-12 19:43:00
"16693","CV022B","NMCMU","0900000041","CA","CANNON","IR",2021-07-12 19:43:00,"1",2021-07-14 02:15:00
