"","MDS","SerNum","PPC","AssignLoc","ReportingStatus","StartDateTime","StopDateTime"
"1469","CV022B","0900000041","CA","CANNON","IR",2021-02-23 15:00:00,"2021-02-25 17:01:00"
"1470","CV022B","0900000041","BT","CANNON","OOR",2021-02-25 17:01:00,"2021-03-27 18:01:00"
"1471","CV022B","0900000041","CA","CANNON","IR",2021-03-27 18:01:00,"2021-07-27 17:00:00"
"1472","CV022B","0900000041","BQ","CANNON","OOR",2021-07-27 17:00:00,"2021-07-27 20:00:00"
"1473","CV022B","0900000041","CA","CANNON","IR",2021-07-27 20:00:00,"2021-08-26 12:12:00"
"1474","CV022B","0900000041","BQ","CANNON","OOR",2021-08-26 12:12:00,"2021-08-27 02:00:00"
"1475","CV022B","0900000041","CA","CANNON","IR",2021-08-27 02:00:00,"2021-10-04 08:00:00"
"1476","CV022B","0900000041","BQ","CANNON","OOR",2021-10-04 08:00:00,"2021-10-11 16:30:00"
"1477","CV022B","0900000041","CA","CANNON","IR",2021-10-11 16:30:00,"2021-11-01 15:35:00"
"1478","CV022B","0900000041","BQ","CANNON","OOR",2021-11-01 15:35:00,"2021-11-03 08:00:00"
"1479","CV022B","0900000041","CA","CANNON","IR",2021-11-03 08:00:00,"2021-12-08 10:00:00"
"1480","CV022B","0900000041","BQ","CANNON","OOR",2021-12-08 10:00:00,"2021-12-08 21:40:00"
"1481","CV022B","0900000041","CA","CANNON","IR",2021-12-08 21:40:00,"2021-12-14 12:00:00"
"1482","CV022B","0900000041","BQ","CANNON","OOR",2021-12-14 12:00:00,"2021-12-14 22:00:00"
"1483","CV022B","0900000041","CA","CANNON","IR",2021-12-14 22:00:00,"2021-12-16 05:30:00"
"1484","CV022B","0900000041","BT","CANNON","OOR",2021-12-16 05:30:00,"2021-12-17 05:30:00"
"1485","CV022B","0900000041","DO","CANNON","OOR",2021-12-17 05:30:00,"2022-01-28 18:30:00"
"1486","CV022B","0900000041","CA","CANNON","IR",2022-01-28 18:30:00,"2022-03-07 10:46:30"
"1487","CV022B","0900000042","CA","MILDENHALL","IR",2015-01-01 00:01:00,"2015-03-25 22:00:00"
"1488","CV022B","0900000042","BQ","MILDENHALL","OOR",2015-03-25 22:00:00,"2015-03-27 16:09:00"
"1489","CV022B","0900000042","CA","MILDENHALL","IR",2015-03-27 16:09:00,"2015-04-17 00:51:00"
"1490","CV022B","0900000042","TF","MILDENHALL","IR",2015-04-17 00:51:00,"2015-04-17 06:17:00"
"1491","CV022B","0900000042","BT","MILDENHALL","OOR",2015-04-17 06:17:00,"2015-04-21 20:00:00"
"1492","CV022B","0900000042","TF","MILDENHALL","IR",2015-04-21 20:00:00,"2015-05-06 22:06:00"
"1493","CV022B","0900000042","BQ","MILDENHALL","OOR",2015-05-06 22:06:00,"2015-05-26 17:00:00"
"1494","CV022B","0900000042","DJ","MILDENHALL","OOR",2015-05-26 17:00:00,"2015-05-31 13:00:00"
"1495","CV022B","0900000042","BQ","MILDENHALL","OOR",2015-05-31 13:00:00,"2015-05-31 13:01:00"
"1496","CV022B","0900000042","BU","MILDENHALL","OOR",2015-05-31 13:01:00,"2015-06-02 14:30:00"
"1497","CV022B","0900000042","DM","MILDENHALL","OOR",2015-06-02 14:30:00,"2015-06-11 15:00:00"
"1498","CV022B","0900000042","BU","MILDENHALL","OOR",2015-06-11 15:00:00,"2015-06-16 15:00:00"
"1499","CV022B","0900000042","TF","MILDENHALL","IR",2015-06-16 15:00:00,"2015-06-19 00:03:00"
"1500","CV022B","0900000042","CA","MILDENHALL","IR",2015-06-19 00:03:00,"2016-02-23 13:30:00"
"1501","CV022B","0900000042","DM","MILDENHALL","OOR",2016-02-23 13:30:00,"2016-03-21 12:00:00"
"1502","CV022B","0900000042","CA","MILDENHALL","IR",2016-03-21 12:00:00,"2016-04-06 20:01:00"
"1503","CV022B","0900000042","BQ","MILDENHALL","OOR",2016-04-06 20:01:00,"2016-04-06 20:57:00"
"1504","CV022B","0900000042","CA","MILDENHALL","IR",2016-04-06 20:57:00,"2016-08-04 11:30:00"
"1505","CV022B","0900000042","DM","MILDENHALL","OOR",2016-08-04 11:30:00,"2016-08-12 19:30:00"
"1506","CV022B","0900000042","CA","MILDENHALL","IR",2016-08-12 19:30:00,"2016-11-21 13:01:00"
"1507","CV022B","0900000042","DM","MILDENHALL","OOR",2016-11-21 13:01:00,"2016-11-23 16:00:00"
"1508","CV022B","0900000042","CA","MILDENHALL","IR",2016-11-23 16:00:00,"2016-11-29 16:46:00"
"1509","CV022B","0900000042","DM","MILDENHALL","OOR",2016-11-29 16:46:00,"2016-12-21 14:57:00"
"1510","CV022B","0900000042","CA","MILDENHALL","IR",2016-12-21 14:57:00,"2017-01-12 16:17:00"
"1511","CV022B","0900000042","TF","MILDENHALL","IR",2017-01-12 16:17:00,"2017-01-25 22:00:00"
"1512","CV022B","0900000042","BQ","MILDENHALL","OOR",2017-01-25 22:00:00,"2017-01-28 01:04:00"
"1513","CV022B","0900000042","TF","MILDENHALL","IR",2017-01-28 01:04:00,"2017-01-31 13:30:00"
"1514","CV022B","0900000042","BQ","MILDENHALL","OOR",2017-01-31 13:30:00,"2017-02-07 22:00:00"
"1515","CV022B","0900000042","TF","MILDENHALL","IR",2017-02-07 22:00:00,"2017-03-19 15:16:00"
"1516","CV022B","0900000042","CA","MILDENHALL","IR",2017-03-19 15:16:00,"2017-05-04 15:30:00"
"1517","CV022B","0900000042","EI","MILDENHALL","TEST",2017-05-04 15:30:00,"2017-06-23 20:00:00"
"1518","CV022B","0900000042","CA","MILDENHALL","IR",2017-06-23 20:00:00,"2017-08-25 13:00:00"
"1519","CV022B","0900000042","EI","MILDENHALL","TEST",2017-08-25 13:00:00,"2017-09-19 12:51:00"
"1520","CV022B","0900000042","CA","MILDENHALL","IR",2017-09-19 12:51:00,"2017-09-19 12:52:00"
"1521","CV022B","0900000042","DM","MILDENHALL","OOR",2017-09-19 12:52:00,"2017-11-09 21:00:00"
"1522","CV022B","0900000042","CA","MILDENHALL","IR",2017-11-09 21:00:00,"2017-12-21 19:00:00"
"1523","CV022B","0900000042","EI","MILDENHALL","TEST",2017-12-21 19:00:00,"2018-02-05 17:30:00"
"1524","CV022B","0900000042","CA","MILDENHALL","IR",2018-02-05 17:30:00,"2018-03-15 13:00:00"
"1525","CV022B","0900000042","DM","MILDENHALL","OOR",2018-03-15 13:00:00,"2018-03-15 13:01:00"
"1526","CV022B","0900000042","CA","MILDENHALL","IR",2018-03-15 13:01:00,"2018-03-15 13:02:00"
"1527","CV022B","0900000042","DM","MILDENHALL","OOR",2018-03-15 13:02:00,"2018-07-02 17:19:00"
"1528","CV022B","0900000042","CA","MILDENHALL","IR",2018-07-02 17:19:00,"2018-07-02 18:36:00"
"1529","CV022B","0900000042","DM","MILDENHALL","OOR",2018-07-02 18:36:00,"2018-07-07 14:19:00"
"1530","CV022B","0900000042","CA","MILDENHALL","IR",2018-07-07 14:19:00,"2018-07-07 14:51:00"
"1531","CV022B","0900000042","DM","MILDENHALL","OOR",2018-07-07 14:51:00,"2018-07-09 19:00:00"
"1532","CV022B","0900000042","CA","MILDENHALL","IR",2018-07-09 19:00:00,"2018-10-03 05:02:00"
"1533","CV022B","0900000042","BI","MILDENHALL","IR",2018-10-03 05:02:00,"2018-11-29 19:02:00"
"1534","CV022B","0900000042","CA","MILDENHALL","IR",2018-11-29 19:02:00,"2019-01-08 14:01:00"
"1535","CV022B","0900000042","DO","MILDENHALL","OOR",2019-01-08 14:01:00,"2019-07-10 20:00:00"
"1536","CV022B","0900000042","CA","MILDENHALL","IR",2019-07-10 20:00:00,"2019-09-11 13:00:00"
"1537","CV022B","0900000042","DO","MILDENHALL","OOR",2019-09-11 13:00:00,"2019-09-24 18:45:00"
"1538","CV022B","0900000042","DR","MILDENHALL","OOR",2019-09-24 18:45:00,"2019-10-03 05:01:00"
"1539","CV022B","0900000042","CA","MILDENHALL","IR",2019-10-03 05:01:00,"2019-10-08 12:00:00"
"1540","CV022B","0900000042","EI","MILDENHALL","TEST",2019-10-08 12:00:00,"2019-11-06 10:30:00"
"1541","CV022B","0900000042","CA","MILDENHALL","IR",2019-11-06 10:30:00,"2020-01-04 00:00:00"
"1542","CV022B","0900000042","PJ","MILDENHALL","IR",2020-01-04 00:00:00,"2020-01-18 09:59:00"
"1543","CV022B","0900000042","CA","MILDENHALL","IR",2020-01-18 09:59:00,"2020-01-18 10:01:00"
"1544","CV022B","0900000042","PJ","MILDENHALL","IR",2020-01-18 10:01:00,"2020-01-21 05:57:00"
"1545","CV022B","0900000042","CA","MILDENHALL","IR",2020-01-21 05:57:00,"2020-01-21 11:47:00"
"1546","CV022B","0900000042","BT","MILDENHALL","OOR",2020-01-21 11:47:00,"2020-01-27 15:59:00"
"1547","CV022B","0900000042","CA","MILDENHALL","IR",2020-01-27 15:59:00,"2021-01-08 00:30:00"
"1548","CV022B","0900000042","BQ","MILDENHALL","OOR",2021-01-08 00:30:00,"2021-01-08 14:33:00"
"1549","CV022B","0900000042","CA","MILDENHALL","IR",2021-01-08 14:33:00,"2022-01-21 01:30:00"
"1550","CV022B","0900000042","BQ","MILDENHALL","OOR",2022-01-21 01:30:00,"2022-01-21 14:50:00"
"1551","CV022B","0900000042","CA","MILDENHALL","IR",2022-01-21 14:50:00,"2022-03-07 10:46:30"
"1552","CV022B","0900000043","CA","KIRTLAND","IR",2015-01-01 00:01:00,"2015-06-30 07:59:00"
"1553","CV022B","0900000043","BQ","KIRTLAND","OOR",2015-06-30 07:59:00,"2015-07-01 19:24:00"
"1554","CV022B","0900000043","CA","KIRTLAND","IR",2015-07-01 19:24:00,"2015-07-14 20:00:00"
"1555","CV022B","0900000043","DM","KIRTLAND","OOR",2015-07-14 20:00:00,"2015-07-24 17:00:00"
"1556","CV022B","0900000043","CA","KIRTLAND","IR",2015-07-24 17:00:00,"2015-09-10 18:30:00"
"1557","CV022B","0900000043","DM","KIRTLAND","OOR",2015-09-10 18:30:00,"2015-09-25 13:00:00"
"1558","CV022B","0900000043","CA","KIRTLAND","IR",2015-09-25 13:00:00,"2016-03-31 13:00:00"
"1559","CV022B","0900000043","DM","KIRTLAND","OOR",2016-03-31 13:00:00,"2016-06-15 16:00:00"
"1560","CV022B","0900000043","CA","KIRTLAND","IR",2016-06-15 16:00:00,"2016-06-27 15:00:00"
"1561","CV022B","0900000043","DM","KIRTLAND","OOR",2016-06-27 15:00:00,"2016-07-21 13:30:00"
"1562","CV022B","0900000043","CA","KIRTLAND","IR",2016-07-21 13:30:00,"2017-09-28 13:00:00"
"1563","CV022B","0900000043","DM","KIRTLAND","OOR",2017-09-28 13:00:00,"2018-02-12 19:00:00"
"1564","CV022B","0900000043","CA","KIRTLAND","IR",2018-02-12 19:00:00,"2018-04-04 11:39:00"
"1565","CV022B","0900000043","BQ","KIRTLAND","OOR",2018-04-04 11:39:00,"2018-04-04 18:28:00"
"1566","CV022B","0900000043","CA","KIRTLAND","IR",2018-04-04 18:28:00,"2019-04-04 22:02:00"
"1567","CV022B","0900000043","BQ","KIRTLAND","OOR",2019-04-04 22:02:00,"2019-04-05 21:00:00"
"1568","CV022B","0900000043","CA","KIRTLAND","IR",2019-04-05 21:00:00,"2020-04-22 12:02:00"
"1569","CV022B","0900000043","BQ","KIRTLAND","OOR",2020-04-22 12:02:00,"2020-04-23 10:32:00"
"1570","CV022B","0900000043","CA","KIRTLAND","IR",2020-04-23 10:32:00,"2020-09-24 21:30:00"
"1571","CV022B","0900000043","BQ","KIRTLAND","OOR",2020-09-24 21:30:00,"2020-09-25 18:45:00"
"1572","CV022B","0900000043","CA","KIRTLAND","IR",2020-09-25 18:45:00,"2021-04-14 08:22:00"
"1573","CV022B","0900000043","BQ","KIRTLAND","OOR",2021-04-14 08:22:00,"2021-04-14 23:00:00"
"1574","CV022B","0900000043","CA","KIRTLAND","IR",2021-04-14 23:00:00,"2021-11-01 18:02:00"
"1575","CV022B","0900000043","BT","KIRTLAND","OOR",2021-11-01 18:02:00,"2021-11-02 13:00:00"
"1576","CV022B","0900000043","DO","KIRTLAND","OOR",2021-11-02 13:00:00,"2021-11-02 13:01:00"
"1577","CV022B","0900000043","DM","KIRTLAND","OOR",2021-11-02 13:01:00,"2021-12-17 23:00:00"
"1578","CV022B","0900000043","BT","KIRTLAND","OOR",2021-12-17 23:00:00,"2021-12-17 23:01:00"
"1579","CV022B","0900000043","CA","KIRTLAND","IR",2021-12-17 23:01:00,"2022-01-11 21:10:00"
"1580","CV022B","0900000043","TF","KIRTLAND","IR",2022-01-11 21:10:00,"2022-01-11 21:12:00"
"1581","CV022B","0900000043","BT","KIRTLAND","OOR",2022-01-11 21:12:00,"2022-01-18 14:00:00"
"1582","CV022B","0900000043","TF","KIRTLAND","IR",2022-01-18 14:00:00,"2022-02-11 01:20:00"
"1583","CV022B","0900000043","BQ","KIRTLAND","OOR",2022-02-11 01:20:00,"2022-02-11 19:08:00"
"1584","CV022B","0900000043","TF","KIRTLAND","IR",2022-02-11 19:08:00,"2022-03-07 10:46:30"
"1585","CV022B","0900000044","CA","KIRTLAND","IR",2015-01-01 00:01:00,"2015-01-29 05:00:00"
"1586","CV022B","0900000044","BQ","KIRTLAND","OOR",2015-01-29 05:00:00,"2015-01-29 15:00:00"
"1587","CV022B","0900000044","CA","KIRTLAND","IR",2015-01-29 15:00:00,"2015-04-09 22:00:00"
"1588","CV022B","0900000044","BQ","KIRTLAND","OOR",2015-04-09 22:00:00,"2015-04-10 13:00:00"
"1589","CV022B","0900000044","DM","KIRTLAND","OOR",2015-04-10 13:00:00,"2015-04-11 03:00:00"
"1590","CV022B","0900000044","BQ","KIRTLAND","OOR",2015-04-11 03:00:00,"2015-04-13 17:00:00"
"1591","CV022B","0900000044","CA","KIRTLAND","IR",2015-04-13 17:00:00,"2015-06-01 20:46:00"
"1592","CV022B","0900000044","TF","KIRTLAND","IR",2015-06-01 20:46:00,"2015-10-22 15:03:00"
"1593","CV022B","0900000044","BQ","KIRTLAND","OOR",2015-10-22 15:03:00,"2015-10-23 18:00:00"
"1594","CV022B","0900000044","TF","KIRTLAND","IR",2015-10-23 18:00:00,"2016-02-26 15:00:00"
"1595","CV022B","0900000044","BQ","KIRTLAND","OOR",2016-02-26 15:00:00,"2016-02-26 22:30:00"
"1596","CV022B","0900000044","TF","KIRTLAND","IR",2016-02-26 22:30:00,"2016-04-05 04:01:00"
"1597","CV022B","0900000044","BQ","KIRTLAND","OOR",2016-04-05 04:01:00,"2016-04-05 13:00:00"
"1598","CV022B","0900000044","TF","KIRTLAND","IR",2016-04-05 13:00:00,"2016-09-14 07:30:00"
"1599","CV022B","0900000044","BX","KIRTLAND","OOR",2016-09-14 07:30:00,"2016-09-15 03:30:00"
"1600","CV022B","0900000044","TF","KIRTLAND","IR",2016-09-15 03:30:00,"2017-06-26 20:45:00"
"1601","CV022B","0900000044","DO","KIRTLAND","OOR",2017-06-26 20:45:00,"2017-10-31 17:03:00"
"1602","CV022B","0900000044","CA","KIRTLAND","IR",2017-10-31 17:03:00,"2017-11-01 17:05:00"
"1603","CV022B","0900000044","DM","KIRTLAND","OOR",2017-11-01 17:05:00,"2017-11-01 17:06:00"
"1604","CV022B","0900000044","CA","KIRTLAND","IR",2017-11-01 17:06:00,"2017-11-02 13:01:00"
"1605","CV022B","0900000044","DM","KIRTLAND","OOR",2017-11-02 13:01:00,"2017-12-08 16:00:00"
"1606","CV022B","0900000044","TF","KIRTLAND","IR",2017-12-08 16:00:00,"2017-12-13 16:58:00"
"1607","CV022B","0900000044","BQ","KIRTLAND","OOR",2017-12-13 16:58:00,"2017-12-14 21:48:00"
"1608","CV022B","0900000044","TF","KIRTLAND","IR",2017-12-14 21:48:00,"2018-08-07 13:00:00"
"1609","CV022B","0900000044","BQ","KIRTLAND","OOR",2018-08-07 13:00:00,"2018-08-11 14:01:00"
"1610","CV022B","0900000044","TF","KIRTLAND","IR",2018-08-11 14:01:00,"2019-02-11 16:00:00"
"1611","CV022B","0900000044","DM","KIRTLAND","OOR",2019-02-11 16:00:00,"2019-02-13 02:00:00"
"1612","CV022B","0900000044","TF","KIRTLAND","IR",2019-02-13 02:00:00,"2019-02-13 14:00:00"
"1613","CV022B","0900000044","DM","KIRTLAND","OOR",2019-02-13 14:00:00,"2019-02-19 14:00:00"
"1614","CV022B","0900000044","TF","KIRTLAND","IR",2019-02-19 14:00:00,"2019-02-22 22:00:00"
"1615","CV022B","0900000044","BQ","KIRTLAND","OOR",2019-02-22 22:00:00,"2019-02-25 16:30:00"
"1616","CV022B","0900000044","TF","KIRTLAND","IR",2019-02-25 16:30:00,"2019-03-05 14:30:00"
"1617","CV022B","0900000044","DM","KIRTLAND","OOR",2019-03-05 14:30:00,"2019-03-06 22:30:00"
"1618","CV022B","0900000044","TF","KIRTLAND","IR",2019-03-06 22:30:00,"2019-05-11 13:30:00"
"1619","CV022B","0900000044","BQ","KIRTLAND","OOR",2019-05-11 13:30:00,"2019-05-13 16:24:00"
"1620","CV022B","0900000044","TF","KIRTLAND","IR",2019-05-13 16:24:00,"2019-07-19 13:30:00"
"1621","CV022B","0900000044","DM","KIRTLAND","OOR",2019-07-19 13:30:00,"2019-07-19 17:30:00"
"1622","CV022B","0900000044","TF","KIRTLAND","IR",2019-07-19 17:30:00,"2020-03-05 00:01:00"
"1623","CV022B","0900000044","DM","KIRTLAND","OOR",2020-03-05 00:01:00,"2020-03-06 04:30:00"
"1624","CV022B","0900000044","TF","KIRTLAND","IR",2020-03-06 04:30:00,"2020-06-13 01:00:00"
"1625","CV022B","0900000044","BQ","KIRTLAND","OOR",2020-06-13 01:00:00,"2020-06-15 15:05:00"
"1626","CV022B","0900000044","TF","KIRTLAND","IR",2020-06-15 15:05:00,"2020-06-15 21:20:00"
"1627","CV022B","0900000044","BQ","KIRTLAND","OOR",2020-06-15 21:20:00,"2020-06-16 13:21:00"
"1628","CV022B","0900000044","TF","KIRTLAND","IR",2020-06-16 13:21:00,"2020-07-27 18:30:00"
"1629","CV022B","0900000044","BQ","KIRTLAND","OOR",2020-07-27 18:30:00,"2020-07-28 16:45:00"
"1630","CV022B","0900000044","TF","KIRTLAND","IR",2020-07-28 16:45:00,"2020-12-03 18:00:00"
"1631","CV022B","0900000044","DM","KIRTLAND","OOR",2020-12-03 18:00:00,"2020-12-04 00:20:00"
"1632","CV022B","0900000044","TF","KIRTLAND","IR",2020-12-04 00:20:00,"2020-12-14 17:45:00"
"1633","CV022B","0900000044","BQ","KIRTLAND","OOR",2020-12-14 17:45:00,"2020-12-15 13:15:00"
"1634","CV022B","0900000044","TF","KIRTLAND","IR",2020-12-15 13:15:00,"2021-02-12 10:30:00"
"1635","CV022B","0900000044","BQ","KIRTLAND","OOR",2021-02-12 10:30:00,"2021-02-12 16:30:00"
"1636","CV022B","0900000044","TF","KIRTLAND","IR",2021-02-12 16:30:00,"2021-05-06 08:30:00"
"1637","CV022B","0900000044","BQ","KIRTLAND","OOR",2021-05-06 08:30:00,"2021-05-06 13:00:00"
"1638","CV022B","0900000044","TF","KIRTLAND","IR",2021-05-06 13:00:00,"2021-07-07 07:30:00"
"1639","CV022B","0900000044","BQ","KIRTLAND","OOR",2021-07-07 07:30:00,"2021-07-07 12:00:00"
"1640","CV022B","0900000044","TF","KIRTLAND","IR",2021-07-07 12:00:00,"2021-08-16 07:00:00"
"1641","CV022B","0900000044","BQ","KIRTLAND","OOR",2021-08-16 07:00:00,"2021-08-16 14:15:00"
"1642","CV022B","0900000044","TF","KIRTLAND","IR",2021-08-16 14:15:00,"2021-09-20 22:00:00"
"1643","CV022B","0900000044","BQ","KIRTLAND","OOR",2021-09-20 22:00:00,"2021-09-21 13:30:00"
"1644","CV022B","0900000044","DM","KIRTLAND","OOR",2021-09-21 13:30:00,"2021-09-21 16:00:00"
"1645","CV022B","0900000044","TF","KIRTLAND","IR",2021-09-21 16:00:00,"2021-10-19 14:00:00"
"1646","CV022B","0900000044","DM","KIRTLAND","OOR",2021-10-19 14:00:00,"2021-10-19 14:01:00"
"1647","CV022B","0900000044","TF","KIRTLAND","IR",2021-10-19 14:01:00,"2022-03-07 10:46:30"
"1648","CV022B","0900000045","EI","HURLBURT","TEST",2015-01-01 00:01:00,"2015-05-07 13:00:00"
"1649","CV022B","0900000045","DM","HURLBURT","OOR",2015-05-07 13:00:00,"2015-05-07 13:01:00"
"1650","CV022B","0900000045","EI","HURLBURT","TEST",2015-05-07 13:01:00,"2015-05-07 13:02:00"
"1651","CV022B","0900000045","DM","HURLBURT","OOR",2015-05-07 13:02:00,"2015-08-10 17:30:00"
"1652","CV022B","0900000045","EI","HURLBURT","TEST",2015-08-10 17:30:00,"2015-09-16 09:00:00"
"1653","CV022B","0900000045","DM","HURLBURT","OOR",2015-09-16 09:00:00,"2015-09-24 12:59:00"
"1654","CV022B","0900000045","EI","HURLBURT","TEST",2015-09-24 12:59:00,"2015-12-01 14:00:00"
"1655","CV022B","0900000045","DM","HURLBURT","OOR",2015-12-01 14:00:00,"2016-02-09 22:30:00"
"1656","CV022B","0900000045","EI","HURLBURT","TEST",2016-02-09 22:30:00,"2016-02-21 14:01:00"
"1657","CV022B","0900000045","CA","HURLBURT","IR",2016-02-21 14:01:00,"2016-02-21 14:02:00"
"1658","CV022B","0900000045","DM","HURLBURT","OOR",2016-02-21 14:02:00,"2016-03-08 19:35:00"
"1659","CV022B","0900000045","EI","HURLBURT","TEST",2016-03-08 19:35:00,"2016-03-15 20:01:00"
"1660","CV022B","0900000045","BQ","HURLBURT","OOR",2016-03-15 20:01:00,"2016-03-29 20:27:00"
"1661","CV022B","0900000045","EI","HURLBURT","TEST",2016-03-29 20:27:00,"2016-07-18 18:00:00"
"1662","CV022B","0900000045","CA","HURLBURT","IR",2016-07-18 18:00:00,"2016-08-29 12:00:00"
"1663","CV022B","0900000045","DM","HURLBURT","OOR",2016-08-29 12:00:00,"2016-09-23 19:30:00"
"1664","CV022B","0900000045","CA","HURLBURT","IR",2016-09-23 19:30:00,"2016-10-11 23:00:00"
"1665","CV022B","0900000045","EI","HURLBURT","TEST",2016-10-11 23:00:00,"2017-04-17 13:01:00"
"1666","CV022B","0900000045","DM","HURLBURT","OOR",2017-04-17 13:01:00,"2017-04-26 20:00:00"
"1667","CV022B","0900000045","EI","HURLBURT","TEST",2017-04-26 20:00:00,"2018-05-14 16:01:00"
"1668","CV022B","0900000045","CA","HURLBURT","IR",2018-05-14 16:01:00,"2018-07-15 19:15:00"
"1669","CV022B","0900000045","BQ","HURLBURT","OOR",2018-07-15 19:15:00,"2018-07-23 14:58:00"
"1670","CV022B","0900000045","CA","HURLBURT","IR",2018-07-23 14:58:00,"2018-07-24 16:30:00"
"1671","CV022B","0900000045","EI","HURLBURT","TEST",2018-07-24 16:30:00,"2018-09-07 07:54:00"
"1672","CV022B","0900000045","BQ","HURLBURT","OOR",2018-09-07 07:54:00,"2018-09-07 18:25:00"
"1673","CV022B","0900000045","EI","HURLBURT","TEST",2018-09-07 18:25:00,"2019-04-30 20:03:00"
"1674","CV022B","0900000045","BU","HURLBURT","OOR",2019-04-30 20:03:00,"2019-05-06 19:45:00"
"1675","CV022B","0900000045","DM","HURLBURT","OOR",2019-05-06 19:45:00,"2019-05-29 19:00:00"
"1676","CV022B","0900000045","BU","HURLBURT","OOR",2019-05-29 19:00:00,"2019-05-29 19:01:00"
"1677","CV022B","0900000045","EI","HURLBURT","TEST",2019-05-29 19:01:00,"2019-06-06 14:01:00"
"1678","CV022B","0900000045","BT","HURLBURT","OOR",2019-06-06 14:01:00,"2019-06-07 13:00:00"
"1679","CV022B","0900000045","DM","HURLBURT","OOR",2019-06-07 13:00:00,"2019-07-02 17:04:00"
"1680","CV022B","0900000045","BT","HURLBURT","OOR",2019-07-02 17:04:00,"2019-07-02 17:05:00"
"1681","CV022B","0900000045","EI","HURLBURT","TEST",2019-07-02 17:05:00,"2019-08-27 13:00:00"
"1682","CV022B","0900000045","CA","HURLBURT","IR",2019-08-27 13:00:00,"2019-11-12 13:00:00"
"1683","CV022B","0900000045","EI","HURLBURT","TEST",2019-11-12 13:00:00,"2019-12-23 19:15:00"
"1684","CV022B","0900000045","CA","HURLBURT","IR",2019-12-23 19:15:00,"2020-11-30 14:00:00"
"1685","CV022B","0900000045","EI","HURLBURT","TEST",2020-11-30 14:00:00,"2020-12-23 02:42:00"
"1686","CV022B","0900000045","BQ","HURLBURT","OOR",2020-12-23 02:42:00,"2021-01-04 13:00:00"
"1687","CV022B","0900000045","DM","HURLBURT","OOR",2021-01-04 13:00:00,"2021-01-07 13:50:00"
"1688","CV022B","0900000045","BQ","HURLBURT","OOR",2021-01-07 13:50:00,"2021-01-07 13:51:00"
"1689","CV022B","0900000045","CA","HURLBURT","IR",2021-01-07 13:51:00,"2021-04-12 21:31:00"
"1690","CV022B","0900000045","DO","HURLBURT","OOR",2021-04-12 21:31:00,"2021-04-28 18:50:00"
"1691","CV022B","0900000045","CA","HURLBURT","IR",2021-04-28 18:50:00,"2022-03-07 10:46:30"
"1692","CV022B","0900000046","CA","YOKOTA","IR",2015-01-01 00:01:00,"2015-02-18 08:43:00"
"1693","CV022B","0900000046","PJ","YOKOTA","IR",2015-02-18 08:43:00,"2015-03-19 19:00:00"
"1694","CV022B","0900000046","CA","YOKOTA","IR",2015-03-19 19:00:00,"2015-03-31 17:26:00"
"1695","CV022B","0900000046","BQ","YOKOTA","OOR",2015-03-31 17:26:00,"2015-04-11 02:02:00"
"1696","CV022B","0900000046","CA","YOKOTA","IR",2015-04-11 02:02:00,"2016-02-17 04:00:00"
"1697","CV022B","0900000046","BQ","YOKOTA","OOR",2016-02-17 04:00:00,"2016-02-17 21:48:00"
"1698","CV022B","0900000046","CA","YOKOTA","IR",2016-02-17 21:48:00,"2016-08-15 13:00:00"
"1699","CV022B","0900000046","DM","YOKOTA","OOR",2016-08-15 13:00:00,"2016-11-02 21:00:00"
"1700","CV022B","0900000046","CA","YOKOTA","IR",2016-11-02 21:00:00,"2017-03-21 16:00:00"
"1701","CV022B","0900000046","DM","YOKOTA","OOR",2017-03-21 16:00:00,"2017-03-31 17:00:00"
"1702","CV022B","0900000046","CA","YOKOTA","IR",2017-03-31 17:00:00,"2017-06-27 02:31:00"
"1703","CV022B","0900000046","BQ","YOKOTA","OOR",2017-06-27 02:31:00,"2017-06-27 17:00:00"
"1704","CV022B","0900000046","CA","YOKOTA","IR",2017-06-27 17:00:00,"2019-01-28 15:01:00"
"1705","CV022B","0900000046","DM","YOKOTA","OOR",2019-01-28 15:01:00,"2019-02-08 19:55:00"
"1706","CV022B","0900000046","CA","YOKOTA","IR",2019-02-08 19:55:00,"2019-02-08 19:56:00"
"1707","CV022B","0900000046","EI","YOKOTA","TEST",2019-02-08 19:56:00,"2019-03-07 20:00:00"
"1708","CV022B","0900000046","CA","YOKOTA","IR",2019-03-07 20:00:00,"2019-03-21 17:00:00"
"1709","CV022B","0900000046","DM","YOKOTA","OOR",2019-03-21 17:00:00,"2019-03-21 17:01:00"
"1710","CV022B","0900000046","DO","YOKOTA","OOR",2019-03-21 17:01:00,"2019-07-25 19:45:00"
"1711","CV022B","0900000046","CA","YOKOTA","IR",2019-07-25 19:45:00,"2019-08-02 09:21:00"
"1712","CV022B","0900000046","EI","YOKOTA","TEST",2019-08-02 09:21:00,"2019-10-02 21:00:00"
"1713","CV022B","0900000046","CA","YOKOTA","IR",2019-10-02 21:00:00,"2020-05-15 13:00:00"
"1714","CV022B","0900000046","BT","YOKOTA","OOR",2020-05-15 13:00:00,"2020-05-18 11:30:00"
"1715","CV022B","0900000046","DM","YOKOTA","OOR",2020-05-18 11:30:00,"2020-05-20 11:00:00"
"1716","CV022B","0900000046","BQ","YOKOTA","OOR",2020-05-20 11:00:00,"2020-05-20 15:50:00"
